ZTF_Name,Version,subject_ids,Ia,Ia-norm,Ia-91T,Ia-91bg,Ia-csm,Ia-02cx,Ia-03fg,Ib,Ib-norm,IIb,Ibn,Ic,Ic-norm,Ic-BL,Ic-SLSN,II,II-norm,IIn,NotSN,AGN,Gal,LBV,M-star,QSO,C-star,TDE,NoMatch,rlap,z,Class,redshift,col4,col5,col6,col7,col9
ZTF18adaslwa,ZTF18adaslwa_20181228_Ekar_v1.ascii,63328779,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.06,0.0172,Ia,0.025,,2458480.5,2459870.28,-1389.78,1
ZTF18adaslwa,ZTF18adaslwa_20181230_P60_v1.ascii,53626097,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,0.0204,Ia,0.025,,2458482.5,2459870.28,-1387.78,1
ZTF18adasopt,ZTF18adasopt_20181231_P60_v1.ascii,53626098,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,5.87,0.0073,Ia,0.04,,2458483.5,2459872.24,-1388.74,0
ZTF18adasopt,ZTF18adasopt_20181231_WHT_v1.ascii,53626099,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,0.0409,Ia,0.04,,2458483.5,2459872.24,-1388.74,0
ZTF18adathpb,ZTF18adathpb_20190103_P60_v1.ascii,53626100,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45,0.0271,Ia-91bg,0.03118,,2458486.5,2459868.17,-1381.67,0
ZTF18adatosi,ZTF18adatosi_20190112_P200_v1.ascii,53626101,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.51,0.0406,Ia,0.03829,,2458495.5,2459872.26,-1376.76,0
ZTF18adaykvg,ZTF18adaykvg_20190103_P60_v1.ascii,53626102,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0.4852,Ic,0.053,,2458486.5,2459862.51,-1376.01,0
ZTF18adaykvg,ZTF18adaykvg_20190104_Keck1_v1.ascii,53626103,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91,0.0524,Ic,0.053,,2458487.5,2459862.51,-1375.01,0
ZTF18adaylyq,ZTF18adaylyq_20181231_P60_v1.ascii,53626104,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.53,0.4336,Ia,0.064,0.056193,2458483.5,2459875.51,-1392.01,1
ZTF18adaylyq,ZTF18adaylyq_20181231_P60_v2.ascii,53626105,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5.47,0.2514,Ia,0.064,0.056193,2458483.5,2459875.51,-1392.01,1
ZTF18adaylyq,ZTF18adaylyq_20190104_P60_v1.ascii,53626106,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.17,0.064,Ia,0.064,0.056193,2458487.5,2459875.51,-1388.01,1
ZTF18adaymez,ZTF18adaymez_20181230_P60_v1.ascii,53626107,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,0.6458,-,,,2458482.5,2459876.34,-1393.84,0
ZTF18adaymez,ZTF18adaymez_20181231_P60_v1.ascii,53626108,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0.0946,-,,,2458483.5,2459876.34,-1392.84,0
ZTF18adazblo,ZTF18adazblo_20181229_P60_v1.ascii,53626109,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.7,0.0677,II,0.02672,,2458481.5,2459916.39,-1434.89,0
ZTF18adazgdh,ZTF18adazgdh_20190104_Keck1_v1.ascii,53626110,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.57,0.0734,Ia,0.073,0.076819,2458487.5,2459874.51,-1387.01,1
ZTF18adbacau,ZTF18adbacau_20190126_P200_v1.ascii,53626111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,17,0,0,0,0,0,0,10.89,0.0354,II,0.03703,,2458509.5,2459884.59,-1375.09,0
ZTF18adbadfz,ZTF18adbadfz_20190103_P60_v1.ascii,53626112,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8.36,0.0369,II,0.035,0.033742,2458486.5,2459863.59,-1377.09,1
ZTF18adbadic,ZTF18adbadic_20190315_P200_v1.ascii,53626113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13.68,0.0341,II,0.026,,2458557.5,2459874.53,-1317.03,0
ZTF18adbadqp,ZTF18adbadqp_20190104_P60_v1.ascii,53626114,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47,0.0828,Ia,0.083,,2458487.5,2459869.54,-1382.04,1
ZTF18adbckox,ZTF18adbckox_20181231_P60_v1.ascii,53626115,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,0.0459,Ia,0.047,,2458483.5,2459875.22,-1391.72,1
ZTF18adbckox,ZTF18adbckox_20190101_WHT_v1.ascii,53626116,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.66,0.0502,Ia,0.047,,2458484.5,2459875.22,-1390.72,1
ZTF18adbckox,ZTF18adbckox_20190104_P60_v1.ascii,53626117,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.24,0.0558,Ia,0.047,,2458487.5,2459875.22,-1387.72,1
ZTF18adbclkd,ZTF18adbclkd_20181230_P60_v1.ascii,53626118,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.26,0.0422,II,0.013,0.017505,2458482.5,2459888.25,-1405.75,1
ZTF18adbclkd,ZTF18adbclkd_20181231_P60_v1.ascii,53626119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9.23,0.0133,II,0.013,0.017505,2458483.5,2459888.25,-1404.75,1
ZTF18adbcqwv,ZTF18adbcqwv_20181231_P60_v1.ascii,53626120,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5.97,-0.0035,CV,,,2458483.5,2459865.13,-1381.63,0
ZTF18adbcqwv,ZTF18adbcqwv_20181231_P60_v2.ascii,53626121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,4.96,-0.0009,CV,,,2458483.5,2459865.13,-1381.63,0
ZTF18adbhsjc,ZTF18adbhsjc_20181230_P60_v1.ascii,53626122,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4.71,0.1867,-,,,2458482.5,2459869.45,-1386.95,0
ZTF18adbikdz,ZTF18adbikdz_20190126_P200_v1.ascii,53626123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11.3,0.0451,II,0.03432,,2458509.5,2459863.58,-1354.08,0
ZTF18adbinya,ZTF18adbinya_20190330_P60_v1.ascii,53626124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,6.85,0.1096,AGN,0.10628,,2458572.5,2459956.43,-1383.93,0
ZTF18adbmiwf,ZTF18adbmiwf_20190126_P200_v1.ascii,53626125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,16,0,0,0,0,0,0,12.53,0.043,II,0.04517,,2458509.5,2459869.14,-1359.64,0
ZTF18adbmrug,ZTF18adbmrug_20190101_WHT_v1.ascii,53626126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,9,0,0,0,0,0,0,10.99,0.0232,II,0.02396,,2458484.5,2459875.17,-1390.67,0
ZTF18adbmrug,ZTF18adbmrug_20190103_P60_v1.ascii,53626127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,5.38,0.0597,II,0.02396,,2458486.5,2459875.17,-1388.67,0
ZTF18adbmrug,ZTF18adbmrug_20190112_P200_v1.ascii,53626128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,12.1,0.0232,II,0.02396,,2458495.5,2459875.17,-1379.67,0
ZTF18adbnbqt,ZTF18adbnbqt_20190104_P60_v1.ascii,53626129,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5.58,0.2772,rock,,,2458487.5,2459864.24,-1376.74,0
ZTF18adbntwo,ZTF18adbntwo_20190103_P60_v1.ascii,53626130,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,0.0546,Ia-norm,0.04774,,2458486.5,2459877.23,-1390.73,0
ZTF18adcdcrd,ZTF18adcdcrd_20200216_P60_v1.ascii,53626131,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,6.14,0.0619,Ia,0.04987,,2458895.5,2460275.24,-1379.74,0
ZTF18adcdcrd,ZTF18adcdcrd_20200220_P60_v1.ascii,53626132,0,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,0.0635,Ia,0.04987,,2458899.5,2460275.24,-1375.74,0
ZTF18adcdcrd,ZTF18adcdcrd_20200227_P60_v1.ascii,53626133,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79,0.0955,Ia,0.04987,,2458906.5,2460275.24,-1368.74,0
ZTF18adfntwj,ZTF18adfntwj_20191003_P200_v1.ascii,53626134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,13.75,0.035,NaN,0.03434,0.03434,2458759.5,2458734.02,25.48,2
ZTF18adiaqui,ZTF18adiaqui_20201009_P60_v1.ascii,63328780,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,0.7043,-,,,2459131.5,2460509.28,-1377.78,0
ZTF19aaadwfi,ZTF19aaadwfi_20190129_LT_v2.ascii,53626135,0,0,0,0,4,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5.01,0.298,SLSN-II,0.222,,2458512.5,2459920.31,-1407.81,0
ZTF19aaadwfi,ZTF19aaadwfi_20190204_LCOGT1m_v2.ascii,53626136,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7.56,0.2695,SLSN-II,0.222,,2458518.5,2459920.31,-1401.81,0
ZTF19aaadwfi,ZTF19aaadwfi_20190204_LT_v1.ascii,53626137,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,4.26,0.1147,SLSN-II,0.222,,2458518.5,2459920.31,-1401.81,0
ZTF19aaadwfi,ZTF19aaadwfi_20190212_P200_v1.ascii,53626138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,6.21,0.2437,SLSN-II,0.222,,2458526.5,2459920.31,-1393.81,0
ZTF19aaadwfi,ZTF19aaadwfi_20190212_P200_v2.ascii,53626139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,9.45,0.2218,SLSN-II,0.222,,2458526.5,2459920.31,-1393.81,0
ZTF19aaadwfi,ZTF19aaadwfi_20190315_NOT_v1.ascii,53626140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,14.31,0.2225,SLSN-II,0.222,,2458557.5,2459920.31,-1362.81,0
ZTF19aaadwfi,ZTF19aaadwfi_20190315_P60_v1.ascii,53626141,0,1,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0.2843,SLSN-II,0.222,,2458557.5,2459920.31,-1362.81,0
ZTF19aaafica,ZTF19aaafica_20190102_LT_v1.ascii,53626142,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86,0.0235,Ia-91bg,0.02367,,2458485.5,2459876.58,-1391.08,0
ZTF19aaafica,ZTF19aaafica_20190119_NOT_v1.ascii,53626143,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.64,0.0222,Ia-91bg,0.02367,,2458502.5,2459876.58,-1374.08,0
ZTF19aaairqh,ZTF19aaairqh_20190108_NTT_v1.ascii,53626144,0,3,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0.0239,Ia,0.022,,2458491.5,2459887.16,-1395.66,0
ZTF19aaaizjh,ZTF19aaaizjh_20191012_P60_v1.ascii,53626145,0,1,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56,0.1011,CV,,,2458768.5,2460143.5,-1375.0,0
ZTF19aaajbmv,ZTF19aaajbmv_20190112_P200_v1.ascii,53626146,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,0.0504,Ia,0.04703,0.04703,2458495.5,2458506.73,-11.23,2
ZTF19aaaojck,ZTF19aaaojck_20190109_NTT_v1.ascii,53626147,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0.0612,Ia-91T,0.06,,2458492.5,2459888.49,-1395.99,0
ZTF19aaapkgk,ZTF19aaapkgk_20190126_P200_v2.ascii,53626148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,12.13,0.0388,-,0.04016,,2458509.5,2459887.58,-1378.08,0
ZTF19aaarhtg,ZTF19aaarhtg_20200719_Lick_3-m_v1.ascii,63328781,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.0331,Ia,0.028,,2459049.5,2460433.41,-1383.91,0
ZTF19aaarhtg,ZTF19aaarhtg_20200727_P60_v1.ascii,53626149,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,0.3766,Ia,0.028,,2459057.5,2460433.41,-1375.91,0
ZTF19aabbnzo,ZTF19aabbnzo_20190126_P200_v1.ascii,53626150,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.245,TDE,0.091,,2458509.5,2459887.27,-1377.77,0
ZTF19aabbnzo,ZTF19aabbnzo_20190206_Gemini_N_v1.ascii,53626151,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,6.29,0.4233,TDE,0.091,,2458520.5,2459887.27,-1366.77,0
ZTF19aabbnzo,ZTF19aabbnzo_20190212_P200_v1.ascii,53626152,0,5,0,0,0,0,0,0,0,2,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0.5836,TDE,0.091,,2458526.5,2459887.27,-1360.77,0
ZTF19aabbnzo,ZTF19aabbnzo_20190219_P60_v1.ascii,53626153,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11,-0.0015,TDE,0.091,,2458533.5,2459887.27,-1353.77,0
ZTF19aabbnzo,ZTF19aabbnzo_20190303_Gemini_N_v1.ascii,53626154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,4.88,0.1081,TDE,0.091,,2458545.5,2459887.27,-1341.77,0
ZTF19aabbnzo,ZTF19aabbnzo_20190328_DCT_v2.ascii,53626155,0,2,1,0,4,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,5.67,0.565,TDE,0.091,,2458570.5,2459887.27,-1316.77,0
ZTF19aabbnzo,ZTF19aabbnzo_20190502_Gemini_N_v1.ascii,53626156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6.93,0.1317,TDE,0.091,,2458605.5,2459887.27,-1281.77,0
ZTF19aabbnzo,ZTF19aabbnzo_20191105_DCT_v1.ascii,53626157,0,7,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,0.5232,TDE,0.091,,2458792.5,2459887.27,-1094.77,0
ZTF19aabhktg,ZTF19aabhktg_20191015_P60_v1.ascii,53626158,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,6.23,0.457,CV,,,2458771.5,2460470.46,-1698.96,0
ZTF19aablual,ZTF19aablual_20190113_UH88_v1.ascii,53626159,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84,0.0394,Ia-91bg,0.0357,0.0357,2458496.5,2458491.72,4.78,2
ZTF19aabmybj,ZTF19aabmybj_20190112_P200_v1.ascii,53626160,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,0.0324,Ia,0.04,,2458495.5,2459884.54,-1389.04,0
ZTF19aabvfwn,ZTF19aabvfwn_20190109_NTT_v1.ascii,53626161,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.59,0.0391,Ia,0.04138,,2458492.5,2459888.49,-1395.99,0
ZTF19aabvfwn,ZTF19aabvfwn_20190112_P200_v1.ascii,53626162,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,0.0404,Ia,0.04138,,2458495.5,2459888.49,-1392.99,0
ZTF19aabyheu,ZTF19aabyheu_20190108_NTT_v1.ascii,53626163,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47,0.0143,Ia,0.02163,,2458491.5,2459892.31,-1400.81,0
ZTF19aabyppp,ZTF19aabyppp_20190126_P200_v1.ascii,53626164,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.83,0.0297,Ia,0.037,,2458509.5,2459893.41,-1383.91,0
ZTF19aabyppp,ZTF19aabyppp_20190128_LT_v1.ascii,53626165,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.67,0.0274,Ia,0.037,,2458511.5,2459893.41,-1381.91,0
ZTF19aabyuze,ZTF19aabyuze_20190127_Lick_3-m_v1.ascii,53626166,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0359,Ia,0.043,,2458510.5,2459890.57,-1380.07,0
ZTF19aabyuze,ZTF19aabyuze_20190304_P200_v1.ascii,53626167,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.81,0.0421,Ia,0.043,,2458546.5,2459890.57,-1344.07,0
ZTF19aacgslb,ZTF19aacgslb_20190110_FTN_v1.ascii,53626168,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41,-0.0032,Ia,0.00452,,2458493.5,2459889.54,-1396.04,0
ZTF19aacgslb,ZTF19aacgslb_20190112_P200_v1.ascii,53626170,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.31,0.0027,Ia,0.00452,,2458495.5,2459889.54,-1394.04,0
ZTF19aaciohh,ZTF19aaciohh_20190305_P60_v1.ascii,53626171,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,0.5521,AGN,0.09,,2458547.5,2459894.58,-1347.08,0
ZTF19aacivvy,ZTF19aacivvy_20190115_LT_v1.ascii,53626172,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.94,0.0395,Ia,0.034,,2458498.5,2459884.51,-1386.01,0
ZTF19aacnxvc,ZTF19aacnxvc_20190701_P60_v1.ascii,53626173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,6.55,0.0168,II,0.0176,,2458665.5,2459892.16,-1226.66,0
ZTF19aacwjfb,ZTF19aacwjfb_20190424_P60_v1.ascii,53626174,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5.79,0.0652,AGN,0.0301,,2458597.5,2459968.24,-1370.74,0
ZTF19aacwljg,ZTF19aacwljg_20190115_NTT_v1.ascii,53626175,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.53,0.0509,Ia,0.0511,,2458498.5,2459895.46,-1396.96,0
ZTF19aacxrab,ZTF19aacxrab_20190313_P60_v1.ascii,53626176,0,3,0,0,0,0,0,0,17,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0.1145,SLSN-I,0.1346,,2458555.5,2459928.33,-1372.83,0
ZTF19aacxrab,ZTF19aacxrab_20190315_P200_v1.ascii,53626177,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12,0.1443,SLSN-I,0.1346,,2458557.5,2459928.33,-1370.83,0
ZTF19aacxrab,ZTF19aacxrab_20190427_P200_v1.ascii,53626178,0,1,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,0.1633,SLSN-I,0.1346,,2458600.5,2459928.33,-1327.83,0
ZTF19aacxrab,ZTF19aacxrab_20190427_P200_v2.ascii,63328783,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6.97,0.132,SLSN-I,0.1346,,2458600.5,2459928.33,-1327.83,0
ZTF19aacxrab,ZTF19aacxrab_20190427_P200_v3.ascii,63328784,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,8.75,0.1532,SLSN-I,0.1346,,2458600.5,2459928.33,-1327.83,0
ZTF19aacxrab,ZTF19aacxrab_20190427_P200_v4.ascii,63328785,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0.1356,SLSN-I,0.1346,,2458600.5,2459928.33,-1327.83,0
ZTF19aadaszg,ZTF19aadaszg_20190604_P200_v1.ascii,53626179,0,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41,0.0233,Ia,0.0215,,2458638.5,2459876.16,-1237.66,0
ZTF19aadaszg,ZTF19aadaszg_20200826_P200_v1.ascii,63328786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14.92,0.5297,Ia,0.0215,,2459087.5,2459876.16,-788.66,0
ZTF19aadaszg,ZTF19aadaszg_20210604_P200_v1.ascii,63328787,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17.46,0.0231,Ia,0.0215,,2459369.5,2459876.16,-506.66,0
ZTF19aadggnt,ZTF19aadggnt_20190331_P60_v1.ascii,53626180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,22.63,0.1424,AGN,0.139,,2458573.5,2460024.22,-1450.72,0
ZTF19aadgimr,ZTF19aadgimr_20190204_NOT_v1.ascii,53626181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,11.54,0.0349,IIn,0.035,,2458518.5,2459908.54,-1390.04,0
ZTF19aadgimr,ZTF19aadgimr_20190615_P60_v1.ascii,53626182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,2,0,0,0,8.51,0.0357,IIn,0.035,,2458649.5,2459908.54,-1259.04,0
ZTF19aadmjtn,ZTF19aadmjtn_20190115_Ekar_v1.ascii,53626183,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,0.0501,Ia,0.03688,,2458498.5,2459896.24,-1397.74,0
ZTF19aadmjtn,ZTF19aadmjtn_20190126_P200_v1.ascii,53626184,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.34,0.0429,Ia,0.03688,,2458509.5,2459896.24,-1386.74,0
ZTF19aadnhdo,ZTF19aadnhdo_20190126_P200_v1.ascii,53626185,0,0,0,0,0,0,0,0,6,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41,0.0263,Ic,0.02981,,2458509.5,2459891.29,-1381.79,0
ZTF19aadnhdo,ZTF19aadnhdo_20190211_NOT_v1.ascii,53626186,0,0,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.91,0.0274,Ic,0.02981,,2458525.5,2459891.29,-1365.79,0
ZTF19aadnmgf,ZTF19aadnmgf_20190225_P60_v1.ascii,53626187,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0.0847,Ia,0.08,,2458539.5,2459895.41,-1355.91,0
ZTF19aadnsqj,ZTF19aadnsqj_20190126_P200_v1.ascii,53626188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,14.71,0.0324,IIb,0.0325,,2458509.5,2459884.53,-1375.03,0
ZTF19aadnxat,ZTF19aadnxat_20190125_LT_v1.ascii,53626189,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3.64,1.195,Ia,0.03208,,2458508.5,2459893.48,-1384.98,0
ZTF19aadnxat,ZTF19aadnxat_20190126_P200_v1.ascii,53626190,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0.037,Ia,0.03208,,2458509.5,2459893.48,-1383.98,0
ZTF19aadnxbh,ZTF19aadnxbh_20190126_P200_v1.ascii,53626191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0.85,Ibn,0.02045,,2458509.5,2459887.48,-1377.98,0
ZTF19aadnxbh,ZTF19aadnxbh_20190211_NOT_v1.ascii,53626192,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.88,0.0219,Ibn,0.02045,,2458525.5,2459887.48,-1361.98,0
